Country,State,Year,Month,PredictedTemp
1,20,2014,4,23.966000000000058
1,20,2014,5,23.966000000000058
1,20,2014,6,23.966000000000058
1,20,2014,7,23.966000000000058
1,20,2014,8,23.966000000000058
1,46,2013,9,22.444000000000088
1,46,2013,10,22.444000000000088
1,46,2013,11,22.444000000000088
1,46,2013,12,22.444000000000088
1,46,2014,1,22.444000000000088
1,46,2014,2,22.444000000000088
1,46,2014,3,22.444000000000088
1,46,2014,4,22.444000000000088
1,46,2014,5,22.444000000000088
1,46,2014,6,22.444000000000088
1,46,2014,7,22.444000000000088
1,46,2014,8,22.444000000000088
1,116,2013,9,25.168999999999926
1,116,2013,10,25.168999999999926
1,116,2013,11,25.168999999999926
1,116,2013,12,25.168999999999926
1,116,2014,1,25.168999999999926
1,116,2014,2,25.168999999999926
1,116,2014,3,25.168999999999926
1,116,2014,4,25.168999999999926
1,116,2014,5,25.168999999999926
1,116,2014,6,25.168999999999926
1,116,2014,7,25.168999999999926
1,116,2014,8,25.168999999999926
1,117,2013,9,20.776003999999915
1,117,2013,10,20.776003999999915
1,117,2013,11,20.776003999999915
1,117,2013,12,20.776015999999917
1,117,2014,1,20.776011999999916
1,117,2014,2,20.776011999999916
1,117,2014,3,20.776003999999915
1,117,2014,4,20.776003999999915
1,117,2014,5,20.776003999999915
1,117,2014,6,20.77599999999991
1,117,2014,7,20.77599999999991
1,117,2014,8,20.77599999999991
1,120,2013,9,21.500996000000114
1,120,2013,10,21.500996000000114
1,120,2013,11,21.500996000000114
1,120,2013,12,21.500996000000114
1,120,2014,1,21.500996000000114
1,120,2014,2,21.500996000000114
1,120,2014,3,21.500996000000114
1,120,2014,4,21.500996000000114
1,120,2014,5,21.500996000000114
1,120,2014,6,21.500996000000114
1,120,2014,7,21.500996000000114
1,120,2014,8,21.500996000000114
1,164,2013,9,24.95100000000002
1,164,2013,10,24.95100000000002
1,164,2013,11,24.95100000000002
1,164,2013,12,24.95100000000002
1,164,2014,1,24.95100000000002
1,164,2014,2,24.95100000000002
1,164,2014,3,24.95100000000002
1,164,2014,4,24.95100000000002
1,164,2014,5,24.95100000000002
1,164,2014,6,24.95100000000002
1,164,2014,7,24.95100000000002
1,164,2014,8,24.95100000000002
1,174,2013,9,20.91799999999997
1,174,2013,10,20.91799999999997
1,174,2013,11,20.91799999999997
1,174,2013,12,20.917999999999967
1,174,2014,1,20.91799999999997
1,174,2014,2,20.91799999999997
1,174,2014,3,20.917999999999967
1,174,2014,4,20.91799999999997
1,174,2014,5,20.917999999999967
1,174,2014,6,20.917999999999967
1,174,2014,7,20.917999999999967
1,174,2014,8,20.917999999999967
1,175,2013,9,27.340000000000092
1,175,2013,10,27.340000000000092
1,175,2013,11,27.340000000000092
1,175,2013,12,27.340000000000092
1,175,2014,1,27.340000000000092
1,175,2014,2,27.340000000000092
1,175,2014,3,27.340000000000092
1,175,2014,4,27.340000000000092
1,175,2014,5,27.340000000000092
1,175,2014,6,27.340000000000092
1,175,2014,7,27.340000000000092
1,175,2014,8,27.340000000000092
1,176,2013,9,13.581999999999983
1,176,2013,10,13.581999999999983
1,176,2013,11,13.581999999999983
1,176,2013,12,13.582007999999984
1,176,2014,1,13.582019999999984
1,176,2014,2,13.582019999999984
1,176,2014,3,13.582019999999984
1,176,2014,4,13.582019999999984
1,176,2014,5,13.582019999999984
1,176,2014,6,13.581999999999983
1,176,2014,7,13.581999999999983
1,176,2014,8,13.581999999999983
1,177,2013,9,26.25
1,177,2013,10,26.25
1,177,2013,11,26.25
1,177,2013,12,26.25
1,177,2014,1,26.25
1,177,2014,2,26.25
1,177,2014,3,26.25
1,177,2014,4,26.25
1,177,2014,5,26.25
1,177,2014,6,26.25
1,177,2014,7,26.25
1,177,2014,8,26.25
1,183,2013,9,14.547999999999902
1,183,2013,10,14.547999999999902
1,183,2013,11,14.547999999999902
1,183,2013,12,14.547999999999902
1,183,2014,1,14.547999999999902
1,183,2014,2,14.547999999999902
1,183,2014,3,14.547999999999902
1,183,2014,4,14.547999999999902
1,183,2014,5,14.547999999999902
1,183,2014,6,14.547999999999902
1,183,2014,7,14.547999999999902
1,183,2014,8,14.547999999999902
1,186,2013,9,24.475999999999942
1,186,2013,10,24.475999999999942
1,186,2013,11,24.475999999999942
1,186,2013,12,24.475999999999942
1,186,2014,1,24.475999999999942
1,186,2014,2,24.475999999999942
1,186,2014,3,24.475999999999942
1,186,2014,4,24.475999999999942
1,186,2014,5,24.475999999999942
1,186,2014,6,24.475999999999942
1,186,2014,7,24.475999999999942
1,186,2014,8,24.475999999999942
1,207,2013,9,27.275995999999896
1,207,2013,10,27.275995999999896
1,207,2013,11,27.275995999999896
1,207,2013,12,27.275983999999898
1,207,2014,1,27.275983999999898
1,207,2014,2,27.275983999999898
1,207,2014,3,27.275991999999896
1,207,2014,4,27.275991999999896
1,207,2014,5,27.275991999999896
1,207,2014,6,27.275995999999896
1,207,2014,7,27.275995999999896
1,207,2014,8,27.275995999999896
2,6,2013,10,12.425000000000042
2,6,2013,11,12.425000000000042
2,6,2013,12,12.425000000000042
2,6,2014,1,12.425000000000042
2,6,2014,2,12.425000000000042
2,6,2014,3,12.425000000000042
2,6,2014,4,12.425000000000042
2,6,2014,5,12.425000000000042
2,6,2014,6,12.425000000000042
2,6,2014,7,12.425000000000042
2,6,2014,8,12.425000000000042
2,6,2014,9,12.425000000000042
2,25,2013,10,10.332000000000017
2,25,2013,11,10.332000000000017
2,25,2013,12,10.332000000000017
2,25,2014,1,10.332000000000017
2,25,2014,2,10.332000000000017
2,25,2014,3,10.332000000000017
2,25,2014,4,10.332000000000017
2,25,2014,5,10.332000000000017
2,25,2014,6,10.332000000000017
2,25,2014,7,10.332000000000017
2,25,2014,8,10.332000000000017
2,25,2014,9,10.332000000000017
2,112,2013,10,11.613031999999983
2,112,2013,11,11.613055999999984
2,112,2013,12,11.613055999999984
2,112,2014,1,11.613047999999985
2,112,2014,2,11.613047999999985
2,112,2014,3,11.613047999999983
2,112,2014,4,11.613047999999985
2,112,2014,5,11.613047999999985
2,112,2014,6,11.613051999999984
2,112,2014,7,11.613055999999984
2,112,2014,8,11.613055999999983
2,112,2014,9,11.613055999999984
2,135,2013,10,13.938999999999956
2,135,2013,11,13.938999999999956
2,135,2013,12,13.938999999999956
2,135,2014,1,13.938999999999956
2,135,2014,2,13.938999999999956
2,135,2014,3,13.938999999999956
2,135,2014,4,13.938999999999956
2,135,2014,5,13.938999999999956
2,135,2014,6,13.938999999999956
2,135,2014,7,13.938999999999956
2,135,2014,8,13.938999999999956
2,135,2014,9,13.938999999999956
2,141,2013,10,9.340011999999986
2,141,2013,11,9.340011999999986
2,141,2013,12,9.340011999999986
2,141,2014,1,9.340011999999986
2,141,2014,2,9.340011999999986
2,141,2014,3,9.340011999999986
2,141,2014,4,9.340011999999986
2,141,2014,5,9.340011999999986
2,141,2014,6,9.340011999999986
2,141,2014,7,9.340011999999986
2,141,2014,8,9.340011999999986
2,141,2014,9,9.340011999999986
2,148,2013,10,5.831015999999981
2,148,2013,11,5.831015999999981
2,148,2013,12,5.83100799999998
2,148,2014,1,5.831011999999981
2,148,2014,2,5.831011999999981
2,148,2014,3,5.831015999999981
2,148,2014,4,5.831015999999981
2,148,2014,5,5.83101599999998
2,148,2014,6,5.831019999999981
2,148,2014,7,5.831019999999981
2,148,2014,8,5.831015999999981
2,148,2014,9,5.831015999999981
2,149,2013,10,15.33199999999997
2,149,2013,11,15.33199999999997
2,149,2013,12,15.33199999999997
2,149,2014,1,15.33199999999997
2,149,2014,2,15.33199999999997
2,149,2014,3,15.33199999999997
2,149,2014,4,15.33199999999997
2,149,2014,5,15.33199999999997
2,149,2014,6,15.33199999999997
2,149,2014,7,15.33199999999997
2,149,2014,8,15.33199999999997
2,149,2014,9,15.33199999999997
2,152,2013,9,6.708000000000028
2,152,2013,10,6.708000000000028
2,152,2013,11,6.708000000000028
2,152,2013,12,6.708000000000028
2,152,2014,1,6.708000000000028
2,152,2014,2,6.708000000000028
2,152,2014,3,6.708000000000028
2,152,2014,4,6.708000000000028
2,152,2014,5,6.708000000000028
2,152,2014,6,6.708000000000028
2,152,2014,7,6.708000000000028
2,152,2014,8,6.708000000000028
2,156,2013,10,11.843996000000041
2,156,2013,11,11.843996000000041
2,156,2013,12,11.843996000000041
2,156,2014,1,11.843996000000041
2,156,2014,2,11.843996000000041
2,156,2014,3,11.843996000000041
2,156,2014,4,11.843996000000041
2,156,2014,5,11.843996000000041
2,156,2014,6,11.843996000000041
2,156,2014,7,11.843996000000041
2,156,2014,8,11.843996000000041
2,156,2014,9,11.843996000000041
2,166,2013,10,15.021000000000067
2,166,2013,11,15.021000000000068
2,166,2013,12,15.021000000000067
2,166,2014,1,15.021000000000067
2,166,2014,2,15.021000000000067
2,166,2014,3,15.021000000000067
2,166,2014,4,15.021000000000067
2,166,2014,5,15.021000000000067
2,166,2014,6,15.021000000000067
2,166,2014,7,15.021000000000067
2,166,2014,8,15.021000000000067
2,166,2014,9,15.021000000000068
2,185,2013,10,13.189027999999965
2,185,2013,11,13.189027999999965
2,185,2013,12,13.189027999999965
2,185,2014,1,13.189023999999964
2,185,2014,2,13.189023999999964
2,185,2014,3,13.189023999999964
2,185,2014,4,13.189023999999964
2,185,2014,5,13.189023999999964
2,185,2014,6,13.189023999999964
2,185,2014,7,13.189023999999964
2,185,2014,8,13.189023999999964
2,185,2014,9,13.189027999999965
2,238,2013,10,5.26699200000003
2,238,2013,11,5.26699200000003
2,238,2013,12,5.26699200000003
2,238,2014,1,5.26699200000003
2,238,2014,2,5.26699200000003
2,238,2014,3,5.26699200000003
2,238,2014,4,5.26699200000003
2,238,2014,5,5.26699200000003
2,238,2014,6,5.26699200000003
2,238,2014,7,5.26699200000003
2,238,2014,8,5.26699200000003
2,238,2014,9,5.26699200000003
3,12,2013,9,29.893004000000012
3,12,2013,10,29.89306800000002
3,12,2013,11,29.89306800000002
3,12,2013,12,29.893076000000022
3,12,2014,1,29.893104000000022
3,12,2014,2,29.893104000000022
3,12,2014,3,29.89310400000002
3,12,2014,4,29.89310400000002
3,12,2014,5,29.893096000000018
3,12,2014,6,29.89306800000002
3,12,2014,7,29.89306000000002
3,12,2014,8,29.89306800000002
3,22,2013,9,24.56999999999995
3,22,2013,10,24.56999999999995
3,22,2013,11,24.56999999999995
3,22,2013,12,24.56999999999995
3,22,2014,1,24.56999999999995
3,22,2014,2,24.56999999999995
3,22,2014,3,24.56999999999995
3,22,2014,4,24.56999999999995
3,22,2014,5,24.56999999999995
3,22,2014,6,24.56999999999995
3,22,2014,7,24.56999999999995
3,22,2014,8,24.56999999999995
3,34,2013,9,27.89800000000009
3,34,2013,10,27.89800000000009
3,34,2013,11,27.89800000000009
3,34,2013,12,27.89800000000009
3,34,2014,1,27.89800000000009
3,34,2014,2,27.89800000000009
3,34,2014,3,27.89800000000009
3,34,2014,4,27.89800000000009
3,34,2014,5,27.89800000000009
3,34,2014,6,27.89800000000009
3,34,2014,7,27.89800000000009
3,34,2014,8,27.89800000000009
3,49,2013,9,28.60598399999996
3,49,2013,10,28.60598399999996
3,49,2013,11,28.60598399999996
3,49,2013,12,28.60598399999996
3,49,2014,1,28.60598399999996
3,49,2014,2,28.60598399999996
3,49,2014,3,28.60598399999996
3,49,2014,4,28.60598399999996
3,49,2014,5,28.60598399999996
3,49,2014,6,28.60598399999996
3,49,2014,7,28.60598399999996
3,49,2014,8,28.60598399999996
3,50,2013,9,19.273999999999983
3,50,2013,10,19.273999999999983
3,50,2013,11,19.273999999999983
3,50,2013,12,19.273999999999983
3,50,2014,1,19.273999999999983
3,50,2014,2,19.273999999999983
3,50,2014,3,19.273999999999983
3,50,2014,4,19.273999999999983
3,50,2014,5,19.273999999999983
3,50,2014,6,19.273999999999983
3,50,2014,7,19.273999999999983
3,50,2014,8,19.273999999999983
3,54,2013,9,28.52799600000005
3,54,2013,10,28.52799600000005
3,54,2013,11,28.52799600000005
3,54,2013,12,28.52799600000005
3,54,2014,1,28.52799600000005
3,54,2014,2,28.52799600000005
3,54,2014,3,28.52799600000005
3,54,2014,4,28.52799600000005
3,54,2014,5,28.52799600000005
3,54,2014,6,28.52799600000005
3,54,2014,7,28.52799600000005
3,54,2014,8,28.52799600000005
3,55,2013,9,27.834003999999887
3,55,2013,10,27.834003999999887
3,55,2013,11,27.834003999999887
3,55,2013,12,27.834003999999887
3,55,2014,1,27.834003999999887
3,55,2014,2,27.834003999999887
3,55,2014,3,27.834003999999887
3,55,2014,4,27.834003999999887
3,55,2014,5,27.834003999999887
3,55,2014,6,27.834003999999887
3,55,2014,7,27.834003999999887
3,55,2014,8,27.834003999999887
3,56,2013,9,24.873999999999874
3,56,2013,10,24.873999999999874
3,56,2013,11,24.873999999999874
3,56,2013,12,24.873999999999874
3,56,2014,1,24.873999999999874
3,56,2014,2,24.873999999999874
3,56,2014,3,24.873999999999874
3,56,2014,4,24.873999999999874
3,56,2014,5,24.873999999999874
3,56,2014,6,24.873999999999874
3,56,2014,7,24.873999999999874
3,56,2014,8,24.873999999999874
3,58,2013,9,28.253999999999923
3,58,2013,10,28.253999999999923
3,58,2013,11,28.253999999999923
3,58,2013,12,28.253999999999923
3,58,2014,1,28.253999999999923
3,58,2014,2,28.253999999999923
3,58,2014,3,28.253999999999923
3,58,2014,4,28.253999999999923
3,58,2014,5,28.253999999999923
3,58,2014,6,28.253999999999923
3,58,2014,7,28.253999999999923
3,58,2014,8,28.253999999999923
3,61,2013,9,24.479000000000035
3,61,2013,10,24.479000000000035
3,61,2013,11,24.479000000000035
3,61,2013,12,24.479000000000035
3,61,2014,1,24.479000000000035
3,61,2014,2,24.479000000000035
3,61,2014,3,24.479000000000035
3,61,2014,4,24.479000000000035
3,61,2014,5,24.479000000000035
3,61,2014,6,24.479000000000035
3,61,2014,7,24.479000000000035
3,61,2014,8,24.479000000000035
3,62,2013,9,19.70798399999999
3,62,2013,10,19.70798399999999
3,62,2013,11,19.70798399999999
3,62,2013,12,19.70798399999999
3,62,2014,1,19.70798799999999
3,62,2014,2,19.70798799999999
3,62,2014,3,19.70798799999999
3,62,2014,4,19.70798799999999
3,62,2014,5,19.70798799999999
3,62,2014,6,19.70798799999999
3,62,2014,7,19.70798799999999
3,62,2014,8,19.70798399999999
3,63,2013,9,27.891003999999874
3,63,2013,10,27.891003999999874
3,63,2013,11,27.891003999999874
3,63,2013,12,27.891003999999874
3,63,2014,1,27.891003999999874
3,63,2014,2,27.891003999999874
3,63,2014,3,27.891003999999874
3,63,2014,4,27.891003999999874
3,63,2014,5,27.891003999999874
3,63,2014,6,27.891003999999874
3,63,2014,7,27.891003999999874
3,63,2014,8,27.891003999999874
3,65,2013,9,29.042012000000124
3,65,2013,10,29.042032000000127
3,65,2013,11,29.042032000000127
3,65,2013,12,29.042032000000127
3,65,2014,1,29.042044000000093
3,65,2014,2,29.042044000000093
3,65,2014,3,29.042044000000093
3,65,2014,4,29.042044000000093
3,65,2014,5,29.042040000000096
3,65,2014,6,29.042040000000096
3,65,2014,7,29.042040000000096
3,65,2014,8,29.042028000000123
3,66,2013,9,28.923035999999865
3,66,2013,10,28.923051999999863
3,66,2013,11,28.923051999999867
3,66,2013,12,28.923047999999866
3,66,2014,1,28.92305999999988
3,66,2014,2,28.923059999999875
3,66,2014,3,28.923059999999868
3,66,2014,4,28.92305999999987
3,66,2014,5,28.923055999999878
3,66,2014,6,28.923059999999875
3,66,2014,7,28.923063999999872
3,66,2014,8,28.923043999999862
3,76,2013,9,29.85796800000011
3,76,2013,10,29.85796800000011
3,76,2013,11,29.85796800000011
3,76,2013,12,29.857932000000105
3,76,2014,1,29.857952000000108
3,76,2014,2,29.857952000000108
3,76,2014,3,29.857988000000113
3,76,2014,4,29.857988000000113
3,76,2014,5,29.857996000000117
3,76,2014,6,29.857992000000113
3,76,2014,7,29.857992000000113
3,76,2014,8,29.857988000000113
3,77,2013,9,29.927003999999883
3,77,2013,10,29.92699999999989
3,77,2013,11,29.926995999999892
3,77,2013,12,29.927003999999894
3,77,2014,1,29.927003999999886
3,77,2014,2,29.927003999999886
3,77,2014,3,29.927003999999886
3,77,2014,4,29.927003999999886
3,77,2014,5,29.927003999999886
3,77,2014,6,29.926995999999885
3,77,2014,7,29.926995999999885
3,77,2014,8,29.927003999999886
3,78,2013,9,22.224000000000093
3,78,2013,10,22.224000000000093
3,78,2013,11,22.224000000000093
3,78,2013,12,22.224000000000093
3,78,2014,1,22.224000000000093
3,78,2014,2,22.224000000000093
3,78,2014,3,22.224000000000093
3,78,2014,4,22.224000000000093
3,78,2014,5,22.224000000000093
3,78,2014,6,22.224000000000093
3,78,2014,7,22.224000000000093
3,78,2014,8,22.224000000000093
3,104,2013,9,24.60400000000004
3,104,2013,10,24.604000000000035
3,104,2013,11,24.604000000000035
3,104,2013,12,24.604000000000035
3,104,2014,1,24.604000000000035
3,104,2014,2,24.604000000000035
3,104,2014,3,24.604000000000035
3,104,2014,4,24.604000000000035
3,104,2014,5,24.604000000000035
3,104,2014,6,24.604000000000035
3,104,2014,7,24.604000000000035
3,104,2014,8,24.604000000000035
3,132,2013,9,20.56599199999989
3,132,2013,10,20.56599199999989
3,132,2013,11,20.56599199999989
3,132,2013,12,20.56599199999989
3,132,2014,1,20.56599199999989
3,132,2014,2,20.56599199999989
3,132,2014,3,20.56599199999989
3,132,2014,4,20.56599199999989
3,132,2014,5,20.56599199999989
3,132,2014,6,20.56599199999989
3,132,2014,7,20.56599199999989
3,132,2014,8,20.56599199999989
3,142,2013,9,21.807999999999993
3,142,2013,10,21.807999999999993
3,142,2013,11,21.807999999999993
3,142,2013,12,21.807999999999993
3,142,2014,1,21.807999999999993
3,142,2014,2,21.807999999999993
3,142,2014,3,21.807999999999993
3,142,2014,4,21.807999999999993
3,142,2014,5,21.807999999999993
3,142,2014,6,21.807999999999993
3,142,2014,7,21.807999999999993
3,142,2014,8,21.807999999999993
3,170,2013,9,11.005000000000067
3,170,2013,10,11.005000000000067
3,170,2013,11,11.005000000000067
3,170,2013,12,11.005000000000067
3,170,2014,1,11.005000000000067
3,170,2014,2,11.005000000000067
3,170,2014,3,11.005000000000067
3,170,2014,4,11.005000000000067
3,170,2014,5,11.005000000000067
3,170,2014,6,11.005000000000067
3,170,2014,7,11.005000000000067
3,170,2014,8,11.005000000000067
3,187,2013,9,23.764000000000063
3,187,2013,10,23.764000000000063
3,187,2013,11,23.764000000000063
3,187,2013,12,23.764000000000063
3,187,2014,1,23.764000000000063
3,187,2014,2,23.764000000000063
3,187,2014,3,23.764000000000063
3,187,2014,4,23.764000000000063
3,187,2014,5,23.764000000000063
3,187,2014,6,23.764000000000063
3,187,2014,7,23.764000000000063
3,187,2014,8,23.764000000000063
3,188,2013,9,28.06999999999992
3,188,2013,10,28.06999999999992
3,188,2013,11,28.06999999999992
3,188,2013,12,28.06999999999992
3,188,2014,1,28.06999999999992
3,188,2014,2,28.06999999999992
3,188,2014,3,28.06999999999992
3,188,2014,4,28.06999999999992
3,188,2014,5,28.06999999999992
3,188,2014,6,28.06999999999992
3,188,2014,7,28.06999999999992
3,188,2014,8,28.06999999999992
3,189,2013,9,29.9070000000001
3,189,2013,10,29.9070000000001
3,189,2013,11,29.9070000000001
3,189,2013,12,29.9070040000001
3,189,2014,1,29.9070040000001
3,189,2014,2,29.9070040000001
3,189,2014,3,29.9070040000001
3,189,2014,4,29.9070040000001
3,189,2014,5,29.9070040000001
3,189,2014,6,29.9070000000001
3,189,2014,7,29.9070000000001
3,189,2014,8,29.9070000000001
3,190,2013,9,22.896999999999952
3,190,2013,10,22.896999999999952
3,190,2013,11,22.896999999999952
3,190,2013,12,22.896999999999952
3,190,2014,1,22.896999999999952
3,190,2014,2,22.896999999999952
3,190,2014,3,22.896999999999952
3,190,2014,4,22.896999999999952
3,190,2014,5,22.896999999999952
3,190,2014,6,22.896999999999952
3,190,2014,7,22.896999999999952
3,190,2014,8,22.896999999999952
3,191,2013,9,17.695999999999938
3,191,2013,10,17.695999999999938
3,191,2013,11,17.695999999999938
3,191,2013,12,17.695999999999938
3,191,2014,1,17.695999999999938
3,191,2014,2,17.695999999999938
3,191,2014,3,17.695999999999938
3,191,2014,4,17.695999999999938
3,191,2014,5,17.695999999999938
3,191,2014,6,17.695999999999938
3,191,2014,7,17.695999999999938
3,191,2014,8,17.695999999999938
3,206,2013,9,26.878999999999923
3,206,2013,10,26.878999999999923
3,206,2013,11,26.878999999999923
3,206,2013,12,26.878999999999923
3,206,2014,1,26.878999999999923
3,206,2014,2,26.878999999999923
3,206,2014,3,26.878999999999923
3,206,2014,4,26.878999999999923
3,206,2014,5,26.878999999999923
3,206,2014,6,26.878999999999923
3,206,2014,7,26.878999999999923
3,206,2014,8,26.878999999999923
3,233,2013,9,20.22200000000003
3,233,2013,10,20.22200000000003
3,233,2013,11,20.22200000000003
3,233,2013,12,20.22200000000003
3,233,2014,1,20.22200000000003
3,233,2014,2,20.22200000000003
3,233,2014,3,20.22200000000003
3,233,2014,4,20.22200000000003
3,233,2014,5,20.22200000000003
3,233,2014,6,20.22200000000003
3,233,2014,7,20.22200000000003
3,233,2014,8,20.22200000000003
3,234,2013,9,7.633000000000026
3,234,2013,10,7.633000000000026
3,234,2013,11,7.633000000000026
3,234,2013,12,7.633000000000026
3,234,2014,1,7.633000000000026
3,234,2014,2,7.633000000000026
3,234,2014,3,7.633000000000026
3,234,2014,4,7.633000000000026
3,234,2014,5,7.633000000000026
3,234,2014,6,7.633000000000026
3,234,2014,7,7.633000000000026
3,234,2014,8,7.633000000000026
3,239,2013,9,21.094999999999988
3,239,2013,10,21.094999999999988
3,239,2013,11,21.094999999999988
3,239,2013,12,21.094999999999988
3,239,2014,1,21.094999999999988
3,239,2014,2,21.094999999999988
3,239,2014,3,21.094999999999988
3,239,2014,4,21.094999999999988
3,239,2014,5,21.094999999999988
3,239,2014,6,21.094999999999988
3,239,2014,7,21.094999999999988
3,239,2014,8,21.094999999999988
3,240,2013,9,29.202008000000145
3,240,2013,10,29.202016000000146
3,240,2013,11,29.20201600000015
3,240,2013,12,29.20200800000015
3,240,2014,1,29.20201200000015
3,240,2014,2,29.20201200000015
3,240,2014,3,29.20202000000015
3,240,2014,4,29.20202000000015
3,240,2014,5,29.20202000000015
3,240,2014,6,29.20202000000015
3,240,2014,7,29.202020000000147
3,240,2014,8,29.202020000000147
4,10,2013,9,28.408987999999898
4,10,2013,10,28.408987999999898
4,10,2013,11,28.408987999999898
4,10,2013,12,28.408987999999898
4,10,2014,1,28.408991999999895
4,10,2014,2,28.408991999999895
4,10,2014,3,28.408991999999895
4,10,2014,4,28.408991999999895
4,10,2014,5,28.408991999999895
4,10,2014,6,28.408991999999895
4,10,2014,7,28.408991999999895
4,10,2014,8,28.408991999999895
4,11,2013,9,27.775999999999893
4,11,2013,10,27.775999999999893
4,11,2013,11,27.775999999999893
4,11,2013,12,27.775999999999893
4,11,2014,1,27.775999999999893
4,11,2014,2,27.775999999999893
4,11,2014,3,27.775999999999893
4,11,2014,4,27.775999999999893
4,11,2014,5,27.775999999999893
4,11,2014,6,27.775999999999893
4,11,2014,7,27.775999999999893
4,11,2014,8,27.775999999999893
4,16,2013,9,20.385004000000126
4,16,2013,10,20.385004000000126
4,16,2013,11,20.385004000000126
4,16,2013,12,20.385004000000126
4,16,2014,1,20.385004000000126
4,16,2014,2,20.385004000000126
4,16,2014,3,20.385004000000126
4,16,2014,4,20.385004000000126
4,16,2014,5,20.385004000000126
4,16,2014,6,20.385004000000126
4,16,2014,7,20.385004000000126
4,16,2014,8,20.385004000000126
4,17,2013,9,27.213999999999956
4,17,2013,10,27.213999999999956
4,17,2013,11,27.213999999999956
4,17,2013,12,27.213999999999956
4,17,2014,1,27.213999999999956
4,17,2014,2,27.213999999999956
4,17,2014,3,27.213999999999956
4,17,2014,4,27.213999999999956
4,17,2014,5,27.213999999999956
4,17,2014,6,27.213999999999956
4,17,2014,7,27.213999999999956
4,17,2014,8,27.213999999999956
4,24,2013,9,29.16700800000013
4,24,2013,10,29.16700800000013
4,24,2013,11,29.16700800000013
4,24,2013,12,29.16700800000013
4,24,2014,1,29.167012000000128
4,24,2014,2,29.167012000000128
4,24,2014,3,29.167012000000128
4,24,2014,4,29.167012000000128
4,24,2014,5,29.167012000000128
4,24,2014,6,29.16700800000013
4,24,2014,7,29.16700800000013
4,24,2014,8,29.16700800000013
4,29,2013,9,18.52300400000006
4,29,2013,10,18.52300400000006
4,29,2013,11,18.52300400000006
4,29,2013,12,18.52300400000006
4,29,2014,1,18.52300000000006
4,29,2014,2,18.52300000000006
4,29,2014,3,18.52300000000006
4,29,2014,4,18.52300000000006
4,29,2014,5,18.52300000000006
4,29,2014,6,18.52300400000006
4,29,2014,7,18.52300400000006
4,29,2014,8,18.52300400000006
4,32,2013,9,26.810000000000127
4,32,2013,10,26.810000000000127
4,32,2013,11,26.810000000000127
4,32,2013,12,26.810000000000127
4,32,2014,1,26.810000000000127
4,32,2014,2,26.810000000000127
4,32,2014,3,26.810000000000127
4,32,2014,4,26.810000000000127
4,32,2014,5,26.810000000000127
4,32,2014,6,26.810000000000127
4,32,2014,7,26.810000000000127
4,32,2014,8,26.810000000000127
4,40,2013,9,25.658000000000083
4,40,2013,10,25.658000000000083
4,40,2013,11,25.658000000000083
4,40,2013,12,25.658000000000083
4,40,2014,1,25.658000000000083
4,40,2014,2,25.658000000000083
4,40,2014,3,25.658000000000083
4,40,2014,4,25.658000000000083
4,40,2014,5,25.658000000000083
4,40,2014,6,25.658000000000083
4,40,2014,7,25.658000000000083
4,40,2014,8,25.658000000000083
4,42,2013,9,27.350995999999913
4,42,2013,10,27.350995999999913
4,42,2013,11,27.350995999999913
4,42,2013,12,27.350995999999913
4,42,2014,1,27.350995999999913
4,42,2014,2,27.350995999999913
4,42,2014,3,27.350995999999913
4,42,2014,4,27.350995999999913
4,42,2014,5,27.350995999999913
4,42,2014,6,27.350995999999913
4,42,2014,7,27.350995999999913
4,42,2014,8,27.350995999999913
4,44,2013,9,29.900003999999868
4,44,2013,10,29.90000399999987
4,44,2013,11,29.90000399999987
4,44,2013,12,29.900019999999873
4,44,2014,1,29.900019999999873
4,44,2014,2,29.900019999999873
4,44,2014,3,29.900019999999873
4,44,2014,4,29.900019999999873
4,44,2014,5,29.900019999999873
4,44,2014,6,29.90001999999987
4,44,2014,7,29.900019999999873
4,44,2014,8,29.900019999999873
4,52,2013,9,25.328000000000138
4,52,2013,10,25.328000000000138
4,52,2013,11,25.328000000000138
4,52,2013,12,25.328000000000138
4,52,2014,1,25.328000000000138
4,52,2014,2,25.328000000000138
4,52,2014,3,25.328000000000138
4,52,2014,4,25.328000000000138
4,52,2014,5,25.328000000000138
4,52,2014,6,25.328000000000138
4,52,2014,7,25.328000000000138
4,52,2014,8,25.328000000000138
4,57,2013,9,27.57600000000002
4,57,2013,10,27.57600000000002
4,57,2013,11,27.57600000000002
4,57,2013,12,27.57600000000002
4,57,2014,1,27.57600000000002
4,57,2014,2,27.57600000000002
4,57,2014,3,27.57600000000002
4,57,2014,4,27.57600000000002
4,57,2014,5,27.57600000000002
4,57,2014,6,27.57600000000002
4,57,2014,7,27.57600000000002
4,57,2014,8,27.57600000000002
4,59,2013,9,29.735031999999894
4,59,2013,10,29.735031999999894
4,59,2013,11,29.735031999999894
4,59,2013,12,29.735027999999893
4,59,2014,1,29.735031999999887
4,59,2014,2,29.735031999999894
4,59,2014,3,29.73503199999989
4,59,2014,4,29.735031999999894
4,59,2014,5,29.73503199999989
4,59,2014,6,29.735043999999892
4,59,2014,7,29.73504399999989
4,59,2014,8,29.73503199999989
4,64,2013,9,15.989000000000027
4,64,2013,10,15.989000000000027
4,64,2013,11,15.989000000000027
4,64,2013,12,15.989000000000027
